movieId,embedding
664.0,"[0.0005577396368607879, -0.08616846054792404, -0.056038301438093185, 0.0978526696562767, 0.2791702449321747, -0.014736570417881012, -0.06117725744843483, 0.023799719288945198, 0.11117450892925262, 0.29386237263679504, 0.2564612030982971, 0.1508972942829132, -0.08050347864627838, -0.2303069680929184, 0.021908191964030266, 0.1848045438528061, 0.2589772343635559, 0.3828638792037964, -0.14571626484394073, 0.03935202956199646, 0.06601803749799728, 0.0836782231926918, -0.12340498715639114, -0.12451490759849548, 0.3423788249492645, 0.03969377651810646, -0.16710428893566132, 0.16568820178508759, -0.3048102855682373, -0.2208002656698227, 0.023364976048469543, 0.14516448974609375]"
665.0,"[0.1404372602701187, 0.015194426290690899, 0.3081255555152893, -0.04870940372347832, 0.03535094112157822, -0.09815920889377594, -0.17962868511676788, -0.0676802471280098, 0.018043143674731255, -0.06398438662290573, 0.3335132300853729, -0.16514617204666138, 0.07138566672801971, 0.28300634026527405, 0.21949921548366547, -0.38857367634773254, -0.12490569800138474, 0.24973025918006897, -0.1097799688577652, 0.009459291584789753, -0.05790736898779869, 0.0646478682756424, 0.08184818923473358, 0.09125624597072601, 0.4000806510448456, -0.07076425850391388, 0.12627919018268585, -0.24877212941646576, -0.05525663122534752, -0.1647479385137558, -0.05585012957453728, 0.1372261941432953]"
666.0,"[0.031800903379917145, 0.17691940069198608, 0.15948648750782013, 0.0926680713891983, -0.012021100148558617, -0.037137843668460846, -0.0829499140381813, -0.012786458246409893, -0.08642594516277313, -0.21001654863357544, 0.38753220438957214, -0.07967990636825562, 0.066860131919384, 0.33825749158859253, -0.10107216238975525, -0.4906022846698761, 0.09568290412425995, 0.10179166495800018, -0.04169686511158943, -0.03396548330783844, -0.05531454086303711, -0.02507873997092247, -0.01650061272084713, 0.08790101855993271, 0.46258243918418884, 0.09235388785600662, 0.15750497579574585, -0.21926292777061462, 0.017864543944597244, -0.0862245038151741, -0.0689602717757225, 0.07207059115171432]"
667.0,"[-0.024777017533779144, -0.14204935729503632, -0.030948197469115257, -0.1170121431350708, 0.26663148403167725, 0.06115420535206795, 0.02636578306555748, 0.11316324025392532, -0.12100433558225632, 0.38002875447273254, 0.2837992012500763, 0.04204317554831505, 0.005099280271679163, -0.05810915306210518, 0.08881542831659317, 0.13835184276103973, 0.004751805681735277, 0.33300745487213135, -0.31271860003471375, -0.015815429389476776, -0.017897089943289757, 0.09896846115589142, -0.23309271037578583, -0.06834042817354202, 0.28751340508461, 0.14031876623630524, -0.1886756271123886, -0.06555891036987305, -0.2867114543914795, -0.3035612106323242, -0.003765714354813099, 0.09861764311790466]"
668.0,"[0.02934372052550316, 0.07984299957752228, 0.051945753395557404, -0.1142377108335495, 0.1341336965560913, 0.05262896418571472, -0.02922912687063217, 0.05439873784780502, -0.09962620586156845, 0.0179720688611269, 0.2795872390270233, -0.09893347322940826, 0.05648991838097572, 0.3807178735733032, 0.06541890650987625, -0.3982838988304138, 0.042048804461956024, 0.18393488228321075, -0.1879686564207077, -0.06649859994649887, -0.0728411003947258, 0.0381978377699852, -0.0615280456840992, -0.07778233289718628, 0.36507582664489746, 0.23564638197422028, 0.03886791318655014, -0.36617136001586914, -0.033442310988903046, -0.3297346830368042, -0.034495435655117035, 0.12568917870521545]"
670.0,"[-0.0471239872276783, 0.3176737427711487, 0.12443862110376358, 0.038136158138513565, -0.009290487505495548, 0.05000815913081169, -0.15652966499328613, -0.06284251064062119, -0.05102768912911415, -0.03413458913564682, 0.25014829635620117, -0.120130255818367, 0.11841875314712524, 0.26534226536750793, 0.06919611990451813, -0.3445279598236084, 0.15373145043849945, 0.05176128074526787, -0.23341503739356995, -0.04395081847906113, 0.009225310757756233, 0.0532875694334507, -0.008900932036340237, -0.028758611530065536, 0.3906428813934326, 0.25586920976638794, -0.00773042906075716, -0.4132305979728699, 0.08301655948162079, -0.18858341872692108, -0.14108072221279144, 0.14962200820446014]"
671.0,"[-0.03848792612552643, 0.18025369942188263, -0.1286383420228958, 0.18852056562900543, 0.08681046217679977, 0.05314231291413307, -0.02877837046980858, 0.20313747227191925, -0.11675289273262024, 0.11473105847835541, 0.1485825479030609, 0.06664073467254639, -0.026433192193508148, 0.22848178446292877, 0.21721944212913513, -0.0745537281036377, -0.20662741363048553, 0.11911245435476303, 0.07242268323898315, -0.12707877159118652, 0.04034069553017616, -0.10684224963188171, -0.07178530097007751, -0.2130889743566513, 0.3641146123409271, 0.01683139242231846, 0.24841946363449097, -0.2905545234680176, -0.08899363875389099, -0.24750332534313202, 0.1658788025379181, 0.4300685524940491]"
673.0,"[-0.13837730884552002, 0.03984317183494568, -0.10672087222337723, 0.19614993035793304, 0.224190354347229, -0.05428439751267433, -0.015473752282559872, 0.12549395859241486, -0.16495949029922485, 0.32365068793296814, 0.19002674520015717, 0.13990755379199982, -0.0030956983100622892, -0.0004348591319285333, 0.2885550260543823, 0.17062005400657654, -0.26894983649253845, 0.21095919609069824, -0.10230705142021179, -0.03640870749950409, 0.06622353941202164, 0.06860236078500748, -0.11875668168067932, -0.1860881745815277, 0.3538176715373993, -0.05611088499426842, 0.10498806089162827, -0.08827118575572968, -0.1926306188106537, -0.1318899393081665, 0.2197292596101761, 0.35183385014533997]"
674.0,"[-0.07001527398824692, 0.11766618490219116, -0.13101764023303986, 0.20082268118858337, 0.15652838349342346, -0.005316624883562326, -0.02309793420135975, 0.19005663692951202, -0.15287548303604126, 0.20935136079788208, 0.1536714732646942, 0.09597091376781464, -0.02566852793097496, 0.15449775755405426, 0.25830936431884766, 0.014503002166748047, -0.25094836950302124, 0.15469543635845184, -0.010406151413917542, -0.1013682410120964, 0.049769580364227295, -0.03663863241672516, -0.10006226599216461, -0.22534267604351044, 0.3587188422679901, -0.01006343774497509, 0.21368004381656647, -0.21487388014793396, -0.1385885775089264, -0.2093609720468521, 0.1961582750082016, 0.43250197172164917]"
675.0,"[-0.22496427595615387, 0.07941466569900513, -0.08310382068157196, 0.23965071141719818, 0.1087445467710495, 0.01258832961320877, -0.04588885232806206, 0.10509799420833588, -0.11687395721673965, 0.38428178429603577, 0.10808340460062027, 0.22284427285194397, -0.06623927503824234, -0.21480073034763336, 0.25723591446876526, 0.3658607006072998, -0.1429498791694641, 0.18077312409877777, -0.16455967724323273, -0.03149355202913284, 0.1493852138519287, 0.09982465952634811, -0.1986541450023651, -0.11959095299243927, 0.26839685440063477, -0.045292261987924576, -0.09782545268535614, -0.003951057326048613, -0.1914033740758896, 0.0177561417222023, 0.14917637407779694, 0.26509618759155273]"
676.0,"[-0.016529811546206474, -0.05010746791958809, 0.26218926906585693, -0.08121446520090103, 0.10652098804712296, -0.17198294401168823, -0.05121687799692154, 0.1034751757979393, -0.11481740325689316, 0.06822358816862106, 0.3751322627067566, -0.005217482801526785, -0.08725378662347794, -0.10915623605251312, 0.38201215863227844, 0.15261265635490417, -0.22858820855617523, 0.3838645815849304, -0.1997203528881073, 0.01940680667757988, 0.17345066368579865, 0.19784682989120483, 0.011853188276290894, 0.16378282010555267, 0.30151885747909546, -0.19219963252544403, -0.09325351566076279, -0.014361259527504444, -0.040436387062072754, 0.04467540234327316, 0.15723766386508942, -0.1382247507572174]"
678.0,"[-0.03496628627181053, 0.2402079850435257, 0.18553104996681213, 0.05285755172371864, -0.10353230684995651, 0.025216098874807358, -0.07238222658634186, -0.03384733945131302, -0.18195603787899017, -0.0940551832318306, 0.30128759145736694, -0.08364948630332947, 0.0009914496913552284, 0.35616248846054077, 0.050686851143836975, -0.3681968152523041, -0.021222630515694618, 0.03689160943031311, -0.23112782835960388, -0.08131678402423859, -0.04814717918634415, 0.01153642125427723, -0.16103334724903107, 0.11781191825866699, 0.3599618375301361, 0.10555538535118103, 0.021843746304512024, -0.45884448289871216, 0.1358097493648529, -0.07216548919677734, -0.04340709000825882, -0.005730137228965759]"
679.0,"[-0.2587643265724182, 0.11399887502193451, 0.16767355799674988, -0.09632954001426697, 0.20956771075725555, -0.12924662232398987, 0.08445078879594803, 0.21024413406848907, -0.2885231375694275, 0.031232114881277084, 0.3783050775527954, -0.18413805961608887, 0.28233277797698975, 0.18792439997196198, -0.13217437267303467, -0.13816271722316742, 0.05468224734067917, 0.031627755612134933, -0.18403898179531097, 0.04147810861468315, 0.09331605583429337, 0.35320472717285156, -0.06810318678617477, -0.09227525442838669, 0.2221914529800415, 0.2536602020263672, -0.051042456179857254, -0.14972029626369476, 0.10998562723398209, -0.03525792062282562, 0.11650246381759644, 0.07760433107614517]"
680.0,"[0.04095282778143883, -0.081944540143013, 0.04747827351093292, 0.057185154408216476, 0.0697178840637207, 0.08051828294992447, 0.08308985084295273, -0.12659257650375366, -0.21707049012184143, 0.06773214042186737, 0.43208256363868713, -0.16392534971237183, 0.15178370475769043, 0.2971333861351013, 0.00508136348798871, -0.0883113220334053, -0.21591167151927948, 0.0023970070760697126, -0.13757707178592682, 0.03254994377493858, -0.2535577714443207, -0.08696833997964859, -0.2655918598175049, 0.06297283619642258, 0.338755339384079, -0.106772780418396, 0.09147404879331589, -0.35505324602127075, 0.12213028967380524, -0.2099289894104004, 0.04610467702150345, -0.1808786243200302]"
681.0,"[0.08177608996629715, -0.03665340691804886, 0.047668714076280594, -0.1788642704486847, 0.1600351333618164, 0.08338319510221481, -0.031710319221019745, 0.09616310894489288, -0.08002427220344543, 0.16047562658786774, 0.22583255171775818, -0.08616834878921509, -0.03303881362080574, 0.2231755554676056, 0.12119395285844803, -0.23448631167411804, 0.015424768440425396, 0.2583833634853363, -0.2658776342868805, -0.10829896479845047, -0.06015411391854286, 0.031238539144396782, -0.10224207490682602, -0.13592639565467834, 0.35633260011672974, 0.2972433269023895, -0.004846823867410421, -0.3217075765132904, -0.14752981066703796, -0.3704684376716614, -0.08950703591108322, 0.18687684834003448]"
682.0,"[0.0353642962872982, -0.15100924670696259, 0.02123318426311016, -0.12930060923099518, 0.23062016069889069, 0.05541766807436943, 0.002127408515661955, 0.0849110335111618, -0.15535497665405273, 0.3277308940887451, 0.29898715019226074, -0.012110304087400436, -0.04208701476454735, 0.0355057455599308, 0.11977046728134155, -0.010518452152609825, -0.006319168955087662, 0.34135743975639343, -0.338405966758728, -0.05196630209684372, -0.05069245770573616, 0.06667250394821167, -0.21518895030021667, -0.08067703992128372, 0.3486472964286804, 0.17623335123062134, -0.10904739797115326, -0.12767449021339417, -0.27937304973602295, -0.2851856052875519, -0.05789719894528389, 0.1399402767419815]"
685.0,"[-0.14989280700683594, 0.10767962038516998, 0.11363580077886581, 0.06845373660326004, -0.21449147164821625, 0.15109297633171082, 0.08159954845905304, 0.17754563689231873, 0.12941041588783264, -0.007902531884610653, 0.4661882519721985, -0.2453722208738327, 0.13746081292629242, 0.09314771741628647, -0.08444490283727646, 0.13650666177272797, 0.10335271805524826, 0.07708484679460526, -0.06328587234020233, 0.3289523124694824, 0.3100368082523346, -0.027882840484380722, -0.2024613618850708, 0.1594913750886917, 0.28389328718185425, -0.10780222713947296, -0.009653693996369839, -0.15504831075668335, -0.029326526448130608, -0.25189557671546936, -0.010620074346661568, 0.14385762810707092]"
687.0,"[0.03366844356060028, 0.06777707487344742, 0.051984354853630066, 0.30821576714515686, 0.09780894219875336, -0.1419464349746704, -0.06625127047300339, -0.08422538638114929, 0.014956881292164326, -0.0925612673163414, 0.4289569854736328, 0.11746054142713547, 0.009978014975786209, -0.14658178389072418, -0.022485217079520226, -0.0450771190226078, 0.1743895709514618, 0.1363416612148285, -0.0579240657389164, -0.11322490125894547, 0.13414090871810913, -0.11104368418455124, -0.010143591091036797, 0.09967158734798431, 0.6840516924858093, 0.03764359652996063, 0.07539860904216766, 0.1116700991988182, -0.1172085702419281, 0.09642588347196579, -0.09155324101448059, 0.014310077764093876]"
688.0,"[0.02809719927608967, 0.11371202021837234, -0.1448313593864441, 0.12419857829809189, 0.1948489099740982, -0.1920972466468811, 0.00920266006141901, 0.013662129640579224, -0.22628504037857056, 0.015460033901035786, 0.457086443901062, 0.11190258711576462, -0.14445681869983673, -0.19318412244319916, 0.09155749529600143, 0.2155584990978241, 0.19746804237365723, 0.3833281397819519, -0.11271675676107407, 0.04954320564866066, 0.0839909091591835, 0.02960111014544964, -0.10955649614334106, 0.14387771487236023, 0.2890085279941559, -0.2191809117794037, -0.11823123693466187, 0.16044031083583832, -0.07695164531469345, 0.008049828000366688, 0.19261521100997925, -0.1808556616306305]"
690.0,"[0.07221736758947372, -0.006114621181041002, 0.11070152372121811, 0.3996932804584503, 0.17553679645061493, -0.11029461771249771, -0.07031772285699844, -0.16503138840198517, 0.21710577607154846, -0.03618425503373146, 0.43195870518684387, -0.0683073103427887, 0.17615626752376556, 0.07610993087291718, -0.024599362164735794, -0.008371774107217789, 0.04934201389551163, -0.012206176295876503, 0.042912550270557404, 0.01516128983348608, -0.08210433274507523, -0.065335713326931, -0.1406291425228119, -0.09932750463485718, 0.5179604291915894, -0.17606045305728912, 0.14045503735542297, -0.15232238173484802, 0.20351679623126984, -0.18669171631336212, 0.06839901208877563, -0.043743859976530075]"
691.0,"[0.03853639215230942, -0.1544976383447647, 0.023632854223251343, -0.13140909373760223, 0.22768451273441315, 0.05905170366168022, 0.0016870516119524837, 0.08120649307966232, -0.155124232172966, 0.3252692222595215, 0.29616448283195496, -0.018108515068888664, -0.04339710250496864, 0.04604930058121681, 0.12052429467439651, -0.024999473243951797, -0.004459862131625414, 0.33879783749580383, -0.33597028255462646, -0.05467155575752258, -0.05565573647618294, 0.0629318431019783, -0.21193131804466248, -0.08578632026910782, 0.3501221835613251, 0.18104113638401031, -0.1000974103808403, -0.13243427872657776, -0.2790334224700928, -0.2857345938682556, -0.06406158208847046, 0.14596311748027802]"
692.0,"[-0.222772017121315, -0.11858883500099182, -0.037963591516017914, 0.09772861003875732, 0.31054767966270447, -0.08112529665231705, 0.1485586166381836, -0.06418365985155106, -0.06940542161464691, 0.26421061158180237, 0.2777961194515228, -0.051702775061130524, 0.017527678981423378, -0.12379010766744614, 0.057322606444358826, 0.334495484828949, -0.038368307054042816, 0.10065343230962753, -0.15293771028518677, 0.2351069450378418, 0.00024583356571383774, 0.3585725426673889, -0.1357291042804718, -0.30284634232521057, 0.15387971699237823, -0.045305464416742325, -0.016645386815071106, 0.040621042251586914, 0.17529010772705078, -0.01538352482020855, 0.31528612971305847, -0.15435631573200226]"
693.0,"[0.004734961781650782, 0.1990019679069519, -0.018834572285413742, -0.17189911007881165, 0.014161825180053711, 0.10211965441703796, -0.005743053741753101, -0.06561698019504547, -0.2885880172252655, -0.15528427064418793, 0.4024646282196045, -0.060142882168293, -0.08659389615058899, 0.22917549312114716, -0.0056062075309455395, -0.2749904990196228, -0.03776831924915314, 0.2878139913082123, 0.03341319411993027, 0.16689027845859528, -0.22204676270484924, 0.1205545961856842, 0.12856417894363403, 0.0770324096083641, 0.3418421745300293, 0.030680524185299873, 0.14170464873313904, -0.3157295882701874, 0.042180754244327545, -0.14641109108924866, 0.17382624745368958, -0.12773063778877258]"
694.0,"[-0.14103098213672638, -0.017569836229085922, 0.05327252671122551, 0.020571071654558182, 0.2528844475746155, -0.16400162875652313, 0.11462627351284027, 0.04249012842774391, -0.4153580665588379, 0.21888099610805511, 0.3540715277194977, -0.11789915710687637, -0.011602787300944328, -0.04602379351854324, 0.07312426716089249, 0.1455419659614563, 0.0015106105711311102, 0.10024092346429825, -0.43176525831222534, -0.030440861359238625, 0.09237603843212128, 0.2431320697069168, -0.26193541288375854, -0.12380599230527878, 0.24508976936340332, 0.1441519409418106, -0.08108237385749817, -0.022490741685032845, 0.09734919667243958, 0.13941892981529236, 0.09152770042419434, -0.08980204164981842]"
